region_shp,year,type,works_count,cited_by_count,inst_count
Mordovia,NA,facility,NA,NA,NA
Mordovia,NA,government,NA,NA,NA
Mordovia,NA,healthcare,NA,NA,NA
Mordovia,NA,nonprofit,NA,NA,NA
Mordovia,NA,other,NA,NA,NA
Mordovia,NA,NA,NA,NA,NA
Moscow City,2012,archive,151,934,6
Moscow City,2012,company,462,2792,50
Moscow City,2012,education,12093,95196,150
Moscow City,2012,facility,13224,198783,258
Moscow City,2012,government,4371,50289,40
Moscow City,2012,healthcare,364,5154,24
Moscow City,2012,nonprofit,168,1153,11
Moscow City,2012,other,195,2851,11
Moscow City,2012,NA,NA,NA,NA
Moscow City,2013,archive,76,926,6
Moscow City,2013,company,482,3215,52
Moscow City,2013,education,15300,110547,150
Moscow City,2013,facility,14731,224589,262
Moscow City,2013,government,5570,55715,40
Moscow City,2013,healthcare,482,6020,22
Moscow City,2013,nonprofit,420,1305,12
Moscow City,2013,other,160,3170,14
Moscow City,2013,NA,NA,NA,NA
Moscow City,2014,archive,89,922,5
Moscow City,2014,company,684,3865,53
Moscow City,2014,education,17940,122729,159
Moscow City,2014,facility,15427,240853,262
Moscow City,2014,government,6291,60036,41
Moscow City,2014,healthcare,606,6395,24
Moscow City,2014,nonprofit,396,1402,10
Moscow City,2014,other,179,3303,13
Moscow City,2014,NA,NA,NA,NA
Moscow City,2015,archive,152,1021,8
Moscow City,2015,company,798,4306,56
Moscow City,2015,education,22525,145419,159
Moscow City,2015,facility,19011,266459,264
Moscow City,2015,government,7231,67075,43
Moscow City,2015,healthcare,975,6949,25
Moscow City,2015,nonprofit,520,1805,11
Moscow City,2015,other,288,3586,16
Moscow City,2015,NA,NA,NA,NA
Moscow City,2016,archive,146,1009,6
Moscow City,2016,company,924,5033,57
Moscow City,2016,education,26084,167388,167
Moscow City,2016,facility,21171,287824,267
Moscow City,2016,government,8075,72887,40
Moscow City,2016,healthcare,1220,7748,25
Moscow City,2016,nonprofit,455,2139,10
Moscow City,2016,other,273,3285,15
Moscow City,2016,NA,NA,NA,NA
Moscow City,2017,archive,170,987,8
Moscow City,2017,company,934,5479,59
Moscow City,2017,education,28051,187678,166
Moscow City,2017,facility,22460,308408,273
Moscow City,2017,government,8594,80003,41
Moscow City,2017,healthcare,1455,9031,23
Moscow City,2017,nonprofit,453,2314,14
Moscow City,2017,other,343,3455,14
Moscow City,2017,NA,NA,NA,NA
Moscow City,2018,archive,208,1132,6
Moscow City,2018,company,1160,6487,63
Moscow City,2018,education,34270,212629,167
Moscow City,2018,facility,27611,347913,271
Moscow City,2018,government,10832,92466,42
Moscow City,2018,healthcare,1677,11019,24
Moscow City,2018,nonprofit,467,2728,14
Moscow City,2018,other,415,3638,16
Moscow City,2018,NA,NA,NA,NA
Moscow City,2019,archive,303,1394,8
Moscow City,2019,company,1521,8513,62
Moscow City,2019,education,44578,265233,170
Moscow City,2019,facility,33820,396360,273
Moscow City,2019,government,14016,107109,43
Moscow City,2019,healthcare,2072,13527,24
Moscow City,2019,nonprofit,453,3310,15
Moscow City,2019,other,465,4476,16
Moscow City,2019,NA,NA,NA,NA
Moscow City,2020,archive,285,1713,8
Moscow City,2020,company,1391,12390,62
Moscow City,2020,education,54139,349806,170
Moscow City,2020,facility,35976,460565,277
Moscow City,2020,government,15464,126157,43
Moscow City,2020,healthcare,2440,16989,24
Moscow City,2020,nonprofit,549,4120,15
Moscow City,2020,other,634,5552,19
Moscow City,2020,NA,NA,NA,NA
Moscow City,2021,archive,330,1939,8
Moscow City,2021,company,1433,16618,64
Moscow City,2021,education,62557,443881,172
Moscow City,2021,facility,38593,536431,275
Moscow City,2021,government,17422,150646,43
Moscow City,2021,healthcare,2875,22544,25
Moscow City,2021,nonprofit,528,4830,15
Moscow City,2021,other,585,6034,18
Moscow City,2021,NA,NA,NA,NA
Moscow City,2022,archive,275,1958,6
Moscow City,2022,company,1040,17114,65
Moscow City,2022,education,53253,476383,171
Moscow City,2022,facility,34047,543065,277
Moscow City,2022,government,15994,160165,41
Moscow City,2022,healthcare,2660,24488,25
Moscow City,2022,nonprofit,435,5125,15
Moscow City,2022,other,606,6439,17
Moscow City,2022,NA,NA,NA,NA
Moscow City,2023,archive,285,1942,6
Moscow City,2023,company,817,18413,64
Moscow City,2023,education,46148,527786,172
Moscow City,2023,facility,33408,579996,273
Moscow City,2023,government,14936,172640,41
Moscow City,2023,healthcare,2529,26170,25
Moscow City,2023,nonprofit,330,5322,15
Moscow City,2023,other,487,6633,17
Moscow City,2023,NA,NA,NA,NA
Moscow City,2024,archive,116,858,6
Moscow City,2024,company,237,7592,60
Moscow City,2024,education,13815,231377,160
Moscow City,2024,facility,8479,242016,268
Moscow City,2024,government,3846,71883,42
Moscow City,2024,healthcare,980,12142,25
Moscow City,2024,nonprofit,104,2440,12
Moscow City,2024,other,142,3044,14
Moscow City,2024,NA,NA,NA,NA
Moscow City,NA,archive,NA,NA,NA
Moscow City,NA,company,NA,NA,NA
Moscow City,NA,education,NA,NA,NA
Moscow City,NA,facility,NA,NA,NA
Moscow City,NA,government,NA,NA,NA
Moscow City,NA,healthcare,NA,NA,NA
Moscow City,NA,nonprofit,NA,NA,NA
Moscow City,NA,other,NA,NA,NA
Moscow City,NA,NA,NA,NA,NA
Moskva,2012,archive,1,0,1
Moskva,2012,company,47,360,9
Moskva,2012,education,927,6446,17
Moskva,2012,facility,3017,65859,50
Moskva,2012,government,19,100,3
Moskva,2012,healthcare,32,881,3
Moskva,2012,nonprofit,36,387,2
Moskva,2012,other,NA,NA,NA
Moskva,2012,NA,NA,NA,NA
Moskva,2013,archive,NA,NA,NA
Moskva,2013,company,73,323,10
Moskva,2013,education,1262,7861,20
Moskva,2013,facility,3193,71279,50
Moskva,2013,government,35,157,3
Moskva,2013,healthcare,39,941,3
Moskva,2013,nonprofit,30,340,2
Moskva,2013,other,NA,NA,NA
Moskva,2013,NA,NA,NA,NA
Moskva,2014,archive,NA,NA,NA
Moskva,2014,company,93,479,9
Moskva,2014,education,1683,10244,21
Moskva,2014,facility,3191,74579,53
Moskva,2014,government,54,186,3
Moskva,2014,healthcare,60,920,3
Moskva,2014,nonprofit,44,397,2
Moskva,2014,other,1,3,1
Moskva,2014,NA,NA,NA,NA
Moskva,2015,archive,NA,NA,NA
Moskva,2015,company,101,502,10
Moskva,2015,education,2239,14379,19
Moskva,2015,facility,3703,80811,50
Moskva,2015,government,105,334,3
Moskva,2015,healthcare,84,1392,3
Moskva,2015,nonprofit,59,389,2
Moskva,2015,other,2,35,1
Moskva,2015,NA,NA,NA,NA
Moskva,2016,archive,NA,NA,NA
Moskva,2016,company,103,551,10
Moskva,2016,education,2512,18451,22
Moskva,2016,facility,4166,86637,56
Moskva,2016,government,105,299,3
Moskva,2016,healthcare,77,1637,3
Moskva,2016,nonprofit,62,421,2
Moskva,2016,other,0,34,1
Moskva,2016,NA,NA,NA,NA
Moskva,2017,archive,NA,NA,NA
Moskva,2017,company,99,712,10
Moskva,2017,education,2952,23701,21
Moskva,2017,facility,4024,87633,56
Moskva,2017,government,165,414,3
Moskva,2017,healthcare,79,1827,3
Moskva,2017,nonprofit,73,498,2
Moskva,2017,other,0,49,1
Moskva,2017,NA,NA,NA,NA
Moskva,2018,archive,NA,NA,NA
Moskva,2018,company,104,819,10
Moskva,2018,education,3641,30969,24
Moskva,2018,facility,4477,89342,55
Moskva,2018,government,254,574,3
Moskva,2018,healthcare,103,1840,3
Moskva,2018,nonprofit,104,638,2
Moskva,2018,other,1,34,1
Moskva,2018,NA,NA,NA,NA
Moskva,2019,archive,NA,NA,NA
Moskva,2019,company,150,954,10
Moskva,2019,education,4764,43189,24
Moskva,2019,facility,5207,98568,59
Moskva,2019,government,215,707,3
Moskva,2019,healthcare,153,2837,3
Moskva,2019,nonprofit,153,894,2
Moskva,2019,other,0,26,1
Moskva,2019,NA,NA,NA,NA
Moskva,2020,archive,NA,NA,NA
Moskva,2020,company,150,1063,10
Moskva,2020,education,5398,57079,24
Moskva,2020,facility,5138,109716,56
Moskva,2020,government,335,1031,3
Moskva,2020,healthcare,162,3790,3
Moskva,2020,nonprofit,271,3212,2
Moskva,2020,other,0,24,1
Moskva,2020,NA,NA,NA,NA
Moskva,2021,archive,NA,NA,NA
Moskva,2021,company,143,1290,10
Moskva,2021,education,5894,73286,24
Moskva,2021,facility,5367,119690,56
Moskva,2021,government,396,1113,3
Moskva,2021,healthcare,151,4377,3
Moskva,2021,nonprofit,293,6802,2
Moskva,2021,other,0,18,1
Moskva,2021,NA,NA,NA,NA
Moskva,2022,archive,NA,NA,NA
Moskva,2022,company,100,1183,10
Moskva,2022,education,4691,75201,26
Moskva,2022,facility,4558,116173,56
Moskva,2022,government,333,1552,3
Moskva,2022,healthcare,169,4631,3
Moskva,2022,nonprofit,224,8811,2
Moskva,2022,other,0,17,1
Moskva,2022,NA,NA,NA,NA
Moskva,2023,archive,NA,NA,NA
Moskva,2023,company,87,1281,10
Moskva,2023,education,4272,83260,24
Moskva,2023,facility,4313,119833,55
Moskva,2023,government,230,1561,3
Moskva,2023,healthcare,149,4357,3
Moskva,2023,nonprofit,224,10181,2
Moskva,2023,other,0,19,1
Moskva,2023,NA,NA,NA,NA
Moskva,2024,archive,NA,NA,NA
Moskva,2024,company,19,534,10
Moskva,2024,education,1146,37391,23
Moskva,2024,facility,1220,50693,53
Moskva,2024,government,53,559,3
Moskva,2024,healthcare,70,2140,3
Moskva,2024,nonprofit,67,4179,2
Moskva,2024,other,0,5,1
Moskva,2024,NA,NA,NA,NA
Moskva,NA,archive,NA,NA,NA
Moskva,NA,company,NA,NA,NA
Moskva,NA,education,NA,NA,NA
Moskva,NA,facility,NA,NA,NA
Moskva,NA,government,NA,NA,NA
Moskva,NA,healthcare,NA,NA,NA
Moskva,NA,nonprofit,NA,NA,NA
Moskva,NA,other,NA,NA,NA
Moskva,NA,NA,NA,NA,NA
Murmansk,2012,archive,NA,NA,NA
Murmansk,2012,company,NA,NA,NA
Murmansk,2012,education,74,127,3
Murmansk,2012,facility,214,1992,4
Murmansk,2012,government,NA,NA,NA
Murmansk,2012,healthcare,2,9,2
Murmansk,2012,nonprofit,NA,NA,NA
Murmansk,2012,other,NA,NA,NA
Murmansk,2012,NA,NA,NA,NA
Murmansk,2013,archive,NA,NA,NA
Murmansk,2013,company,NA,NA,NA
Murmansk,2013,education,31,103,2
Murmansk,2013,facility,214,2262,4
Murmansk,2013,government,NA,NA,NA
Murmansk,2013,healthcare,4,18,2
Murmansk,2013,nonprofit,NA,NA,NA
Murmansk,2013,other,NA,NA,NA
Murmansk,2013,NA,NA,NA,NA
Murmansk,2014,archive,NA,NA,NA
Murmansk,2014,company,NA,NA,NA
Murmansk,2014,education,40,159,3
Murmansk,2014,facility,244,2597,4
Murmansk,2014,government,NA,NA,NA
Murmansk,2014,healthcare,2,16,2
Murmansk,2014,nonprofit,NA,NA,NA
Murmansk,2014,other,NA,NA,NA
Murmansk,2014,NA,NA,NA,NA
Murmansk,2015,archive,NA,NA,NA
Murmansk,2015,company,NA,NA,NA
Murmansk,2015,education,85,166,3
Murmansk,2015,facility,236,2812,4
Murmansk,2015,government,NA,NA,NA
Murmansk,2015,healthcare,1,14,2
Murmansk,2015,nonprofit,NA,NA,NA
Murmansk,2015,other,NA,NA,NA
Murmansk,2015,NA,NA,NA,NA
Murmansk,2016,archive,NA,NA,NA
Murmansk,2016,company,NA,NA,NA
Murmansk,2016,education,104,175,4
Murmansk,2016,facility,255,2831,4
Murmansk,2016,government,NA,NA,NA
Murmansk,2016,healthcare,4,7,2
Murmansk,2016,nonprofit,NA,NA,NA
Murmansk,2016,other,NA,NA,NA
Murmansk,2016,NA,NA,NA,NA
Murmansk,2017,archive,NA,NA,NA
Murmansk,2017,company,NA,NA,NA
Murmansk,2017,education,123,240,3
Murmansk,2017,facility,332,3035,4
Murmansk,2017,government,NA,NA,NA
Murmansk,2017,healthcare,7,19,2
Murmansk,2017,nonprofit,NA,NA,NA
Murmansk,2017,other,NA,NA,NA
Murmansk,2017,NA,NA,NA,NA
Murmansk,2018,archive,NA,NA,NA
Murmansk,2018,company,NA,NA,NA
Murmansk,2018,education,148,307,4
Murmansk,2018,facility,420,3691,4
Murmansk,2018,government,NA,NA,NA
Murmansk,2018,healthcare,10,29,2
Murmansk,2018,nonprofit,NA,NA,NA
Murmansk,2018,other,NA,NA,NA
Murmansk,2018,NA,NA,NA,NA
Murmansk,2019,archive,NA,NA,NA
Murmansk,2019,company,NA,NA,NA
Murmansk,2019,education,219,407,3
Murmansk,2019,facility,543,4144,4
Murmansk,2019,government,NA,NA,NA
Murmansk,2019,healthcare,8,41,2
Murmansk,2019,nonprofit,NA,NA,NA
Murmansk,2019,other,NA,NA,NA
Murmansk,2019,NA,NA,NA,NA
Murmansk,2020,archive,NA,NA,NA
Murmansk,2020,company,NA,NA,NA
Murmansk,2020,education,286,625,4
Murmansk,2020,facility,670,5316,4
Murmansk,2020,government,NA,NA,NA
Murmansk,2020,healthcare,6,55,2
Murmansk,2020,nonprofit,NA,NA,NA
Murmansk,2020,other,NA,NA,NA
Murmansk,2020,NA,NA,NA,NA
Murmansk,2021,archive,NA,NA,NA
Murmansk,2021,company,NA,NA,NA
Murmansk,2021,education,226,850,3
Murmansk,2021,facility,709,6568,4
Murmansk,2021,government,NA,NA,NA
Murmansk,2021,healthcare,9,43,2
Murmansk,2021,nonprofit,NA,NA,NA
Murmansk,2021,other,NA,NA,NA
Murmansk,2021,NA,NA,NA,NA
Murmansk,2022,archive,NA,NA,NA
Murmansk,2022,company,NA,NA,NA
Murmansk,2022,education,186,868,4
Murmansk,2022,facility,660,7204,4
Murmansk,2022,government,NA,NA,NA
Murmansk,2022,healthcare,11,62,2
Murmansk,2022,nonprofit,NA,NA,NA
Murmansk,2022,other,NA,NA,NA
Murmansk,2022,NA,NA,NA,NA
Murmansk,2023,archive,NA,NA,NA
Murmansk,2023,company,NA,NA,NA
Murmansk,2023,education,170,1113,4
Murmansk,2023,facility,677,8238,4
Murmansk,2023,government,NA,NA,NA
Murmansk,2023,healthcare,10,42,2
Murmansk,2023,nonprofit,NA,NA,NA
Murmansk,2023,other,NA,NA,NA
Murmansk,2023,NA,NA,NA,NA
Murmansk,2024,archive,NA,NA,NA
Murmansk,2024,company,NA,NA,NA
Murmansk,2024,education,31,460,2
Murmansk,2024,facility,162,3342,4
Murmansk,2024,government,NA,NA,NA
Murmansk,2024,healthcare,2,20,2
Murmansk,2024,nonprofit,NA,NA,NA
Murmansk,2024,other,NA,NA,NA
Murmansk,2024,NA,NA,NA,NA
Murmansk,NA,archive,NA,NA,NA
Murmansk,NA,company,NA,NA,NA
Murmansk,NA,education,NA,NA,NA
Murmansk,NA,facility,NA,NA,NA
Murmansk,NA,government,NA,NA,NA
Murmansk,NA,healthcare,NA,NA,NA
Murmansk,NA,nonprofit,NA,NA,NA
Murmansk,NA,other,NA,NA,NA
Murmansk,NA,NA,NA,NA,NA
Nenets,2012,archive,NA,NA,NA
Nenets,2012,company,NA,NA,NA
Nenets,2012,education,NA,NA,NA
Nenets,2012,facility,NA,NA,NA
Nenets,2012,government,NA,NA,NA
Nenets,2012,healthcare,NA,NA,NA
Nenets,2012,nonprofit,NA,NA,NA
Nenets,2012,other,NA,NA,NA
Nenets,2012,NA,NA,NA,NA
Nenets,2013,archive,NA,NA,NA
Nenets,2013,company,NA,NA,NA
Nenets,2013,education,NA,NA,NA
Nenets,2013,facility,NA,NA,NA
Nenets,2013,government,NA,NA,NA
Nenets,2013,healthcare,NA,NA,NA
Nenets,2013,nonprofit,NA,NA,NA
Nenets,2013,other,NA,NA,NA
Nenets,2013,NA,NA,NA,NA
Nenets,2014,archive,NA,NA,NA
Nenets,2014,company,NA,NA,NA
Nenets,2014,education,NA,NA,NA
Nenets,2014,facility,NA,NA,NA
Nenets,2014,government,NA,NA,NA
Nenets,2014,healthcare,NA,NA,NA
Nenets,2014,nonprofit,NA,NA,NA
Nenets,2014,other,NA,NA,NA
Nenets,2014,NA,NA,NA,NA
Nenets,2015,archive,NA,NA,NA
Nenets,2015,company,NA,NA,NA
Nenets,2015,education,NA,NA,NA
Nenets,2015,facility,NA,NA,NA
Nenets,2015,government,NA,NA,NA
Nenets,2015,healthcare,NA,NA,NA
Nenets,2015,nonprofit,NA,NA,NA
Nenets,2015,other,NA,NA,NA
Nenets,2015,NA,NA,NA,NA
Nenets,2016,archive,NA,NA,NA
Nenets,2016,company,NA,NA,NA
Nenets,2016,education,NA,NA,NA
Nenets,2016,facility,NA,NA,NA
Nenets,2016,government,NA,NA,NA
Nenets,2016,healthcare,NA,NA,NA
Nenets,2016,nonprofit,NA,NA,NA
Nenets,2016,other,NA,NA,NA
Nenets,2016,NA,NA,NA,NA
Nenets,2017,archive,NA,NA,NA
Nenets,2017,company,NA,NA,NA
Nenets,2017,education,NA,NA,NA
Nenets,2017,facility,NA,NA,NA
Nenets,2017,government,NA,NA,NA
Nenets,2017,healthcare,NA,NA,NA
Nenets,2017,nonprofit,NA,NA,NA
Nenets,2017,other,NA,NA,NA
Nenets,2017,NA,NA,NA,NA
Nenets,2018,archive,NA,NA,NA
Nenets,2018,company,NA,NA,NA
Nenets,2018,education,NA,NA,NA
Nenets,2018,facility,NA,NA,NA
Nenets,2018,government,NA,NA,NA
Nenets,2018,healthcare,NA,NA,NA
Nenets,2018,nonprofit,NA,NA,NA
Nenets,2018,other,NA,NA,NA
Nenets,2018,NA,NA,NA,NA
Nenets,2019,archive,NA,NA,NA
Nenets,2019,company,NA,NA,NA
Nenets,2019,education,NA,NA,NA
Nenets,2019,facility,NA,NA,NA
Nenets,2019,government,NA,NA,NA
Nenets,2019,healthcare,NA,NA,NA
Nenets,2019,nonprofit,NA,NA,NA
Nenets,2019,other,NA,NA,NA
Nenets,2019,NA,NA,NA,NA
Nenets,2020,archive,NA,NA,NA
Nenets,2020,company,NA,NA,NA
Nenets,2020,education,NA,NA,NA
Nenets,2020,facility,NA,NA,NA
Nenets,2020,government,NA,NA,NA
Nenets,2020,healthcare,NA,NA,NA
Nenets,2020,nonprofit,NA,NA,NA
Nenets,2020,other,NA,NA,NA
Nenets,2020,NA,NA,NA,NA
Nenets,2021,archive,NA,NA,NA
Nenets,2021,company,NA,NA,NA
Nenets,2021,education,NA,NA,NA
Nenets,2021,facility,NA,NA,NA
Nenets,2021,government,NA,NA,NA
Nenets,2021,healthcare,NA,NA,NA
Nenets,2021,nonprofit,NA,NA,NA
Nenets,2021,other,NA,NA,NA
Nenets,2021,NA,NA,NA,NA
Nenets,2022,archive,NA,NA,NA
Nenets,2022,company,NA,NA,NA
Nenets,2022,education,NA,NA,NA
Nenets,2022,facility,NA,NA,NA
Nenets,2022,government,NA,NA,NA
Nenets,2022,healthcare,NA,NA,NA
Nenets,2022,nonprofit,NA,NA,NA
Nenets,2022,other,NA,NA,NA
Nenets,2022,NA,NA,NA,NA
Nenets,2023,archive,NA,NA,NA
Nenets,2023,company,NA,NA,NA
Nenets,2023,education,NA,NA,NA
Nenets,2023,facility,NA,NA,NA
Nenets,2023,government,NA,NA,NA
Nenets,2023,healthcare,NA,NA,NA
Nenets,2023,nonprofit,NA,NA,NA
Nenets,2023,other,NA,NA,NA
Nenets,2023,NA,NA,NA,NA
Nenets,2024,archive,NA,NA,NA
Nenets,2024,company,NA,NA,NA
Nenets,2024,education,NA,NA,NA
Nenets,2024,facility,NA,NA,NA
Nenets,2024,government,NA,NA,NA
Nenets,2024,healthcare,NA,NA,NA
Nenets,2024,nonprofit,NA,NA,NA
Nenets,2024,other,NA,NA,NA
Nenets,2024,NA,NA,NA,NA
Nenets,NA,archive,NA,NA,NA
Nenets,NA,company,NA,NA,NA
Nenets,NA,education,NA,NA,NA
Nenets,NA,facility,NA,NA,NA
Nenets,NA,government,NA,NA,NA
Nenets,NA,healthcare,NA,NA,NA
Nenets,NA,nonprofit,NA,NA,NA
Nenets,NA,other,NA,NA,NA
Nenets,NA,NA,0,0,1
Nizhegorod,2012,archive,0,1,1
Nizhegorod,2012,company,4,10,3
Nizhegorod,2012,education,347,1401,9
Nizhegorod,2012,facility,687,8092,10
Nizhegorod,2012,government,NA,NA,NA
Nizhegorod,2012,healthcare,13,467,4
Nizhegorod,2012,nonprofit,NA,NA,NA
Nizhegorod,2012,other,7,118,1
Nizhegorod,2012,NA,NA,NA,NA
Nizhegorod,2013,archive,NA,NA,NA
Nizhegorod,2013,company,7,16,3
Nizhegorod,2013,education,538,1668,10
Nizhegorod,2013,facility,709,8466,11
Nizhegorod,2013,government,NA,NA,NA
Nizhegorod,2013,healthcare,25,518,4
Nizhegorod,2013,nonprofit,NA,NA,NA
Nizhegorod,2013,other,8,147,1
Nizhegorod,2013,NA,NA,NA,NA
Nizhegorod,2014,archive,NA,NA,NA
Nizhegorod,2014,company,7,43,3
Nizhegorod,2014,education,721,2217,10
Nizhegorod,2014,facility,720,9059,10
Nizhegorod,2014,government,NA,NA,NA
Nizhegorod,2014,healthcare,30,679,4
Nizhegorod,2014,nonprofit,NA,NA,NA
Nizhegorod,2014,other,1,116,1
Nizhegorod,2014,NA,NA,NA,NA
Nizhegorod,2015,archive,NA,NA,NA
Nizhegorod,2015,company,16,53,3
Nizhegorod,2015,education,1147,3476,9
Nizhegorod,2015,facility,890,10580,12
Nizhegorod,2015,government,NA,NA,NA
Nizhegorod,2015,healthcare,52,764,4
Nizhegorod,2015,nonprofit,NA,NA,NA
Nizhegorod,2015,other,8,141,1
Nizhegorod,2015,NA,NA,NA,NA
Nizhegorod,2016,archive,1,0,1
Nizhegorod,2016,company,15,66,3
Nizhegorod,2016,education,1276,4600,9
Nizhegorod,2016,facility,1028,13319,11
Nizhegorod,2016,government,NA,NA,NA
Nizhegorod,2016,healthcare,40,776,4
Nizhegorod,2016,nonprofit,NA,NA,NA
Nizhegorod,2016,other,6,116,1
Nizhegorod,2016,NA,NA,NA,NA
Nizhegorod,2017,archive,1,1,1
Nizhegorod,2017,company,13,68,3
Nizhegorod,2017,education,1544,5453,10
Nizhegorod,2017,facility,1024,15422,11
Nizhegorod,2017,government,NA,NA,NA
Nizhegorod,2017,healthcare,57,857,4
Nizhegorod,2017,nonprofit,NA,NA,NA
Nizhegorod,2017,other,14,111,1
Nizhegorod,2017,NA,NA,NA,NA
Nizhegorod,2018,archive,4,1,1
Nizhegorod,2018,company,22,74,3
Nizhegorod,2018,education,1756,7104,10
Nizhegorod,2018,facility,1145,17448,12
Nizhegorod,2018,government,NA,NA,NA
Nizhegorod,2018,healthcare,73,798,4
Nizhegorod,2018,nonprofit,NA,NA,NA
Nizhegorod,2018,other,20,91,1
Nizhegorod,2018,NA,NA,NA,NA
Nizhegorod,2019,archive,3,5,1
Nizhegorod,2019,company,18,75,3
Nizhegorod,2019,education,2442,9677,10
Nizhegorod,2019,facility,1162,19299,12
Nizhegorod,2019,government,NA,NA,NA
Nizhegorod,2019,healthcare,122,1056,4
Nizhegorod,2019,nonprofit,NA,NA,NA
Nizhegorod,2019,other,30,124,1
Nizhegorod,2019,NA,NA,NA,NA
Nizhegorod,2020,archive,7,7,1
Nizhegorod,2020,company,17,114,3
Nizhegorod,2020,education,3045,12899,10
Nizhegorod,2020,facility,1301,21824,13
Nizhegorod,2020,government,NA,NA,NA
Nizhegorod,2020,healthcare,135,1355,4
Nizhegorod,2020,nonprofit,NA,NA,NA
Nizhegorod,2020,other,41,138,1
Nizhegorod,2020,NA,NA,NA,NA
Nizhegorod,2021,archive,2,31,1
Nizhegorod,2021,company,28,108,3
Nizhegorod,2021,education,3338,16995,11
Nizhegorod,2021,facility,1211,24918,13
Nizhegorod,2021,government,NA,NA,NA
Nizhegorod,2021,healthcare,131,1641,4
Nizhegorod,2021,nonprofit,NA,NA,NA
Nizhegorod,2021,other,34,173,1
Nizhegorod,2021,NA,NA,NA,NA
Nizhegorod,2022,archive,3,53,1
Nizhegorod,2022,company,25,95,3
Nizhegorod,2022,education,2877,17783,10
Nizhegorod,2022,facility,1068,24116,12
Nizhegorod,2022,government,NA,NA,NA
Nizhegorod,2022,healthcare,130,1666,4
Nizhegorod,2022,nonprofit,NA,NA,NA
Nizhegorod,2022,other,37,157,1
Nizhegorod,2022,NA,NA,NA,NA
Nizhegorod,2023,archive,1,30,1
Nizhegorod,2023,company,14,94,3
Nizhegorod,2023,education,2298,20153,10
Nizhegorod,2023,facility,982,24066,11
Nizhegorod,2023,government,NA,NA,NA
Nizhegorod,2023,healthcare,130,1681,4
Nizhegorod,2023,nonprofit,NA,NA,NA
Nizhegorod,2023,other,24,157,1
Nizhegorod,2023,NA,NA,NA,NA
Nizhegorod,2024,archive,0,17,1
Nizhegorod,2024,company,4,28,3
Nizhegorod,2024,education,643,8544,10
Nizhegorod,2024,facility,234,9484,11
Nizhegorod,2024,government,NA,NA,NA
Nizhegorod,2024,healthcare,38,706,4
Nizhegorod,2024,nonprofit,NA,NA,NA
Nizhegorod,2024,other,6,70,1
Nizhegorod,2024,NA,NA,NA,NA
Nizhegorod,NA,archive,NA,NA,NA
Nizhegorod,NA,company,NA,NA,NA
Nizhegorod,NA,education,NA,NA,NA
Nizhegorod,NA,facility,NA,NA,NA
Nizhegorod,NA,government,NA,NA,NA
Nizhegorod,NA,healthcare,NA,NA,NA
Nizhegorod,NA,nonprofit,NA,NA,NA
Nizhegorod,NA,other,NA,NA,NA
Nizhegorod,NA,NA,NA,NA,NA
North Ossetia,2012,archive,NA,NA,NA
North Ossetia,2012,company,NA,NA,NA
North Ossetia,2012,education,36,102,5
North Ossetia,2012,facility,NA,NA,NA
North Ossetia,2012,government,6,13,1
North Ossetia,2012,healthcare,NA,NA,NA
North Ossetia,2012,nonprofit,NA,NA,NA
North Ossetia,2012,other,NA,NA,NA
North Ossetia,2012,NA,NA,NA,NA
North Ossetia,2013,archive,NA,NA,NA
North Ossetia,2013,company,NA,NA,NA
North Ossetia,2013,education,42,130,5
North Ossetia,2013,facility,NA,NA,NA
North Ossetia,2013,government,11,14,1
North Ossetia,2013,healthcare,NA,NA,NA
North Ossetia,2013,nonprofit,NA,NA,NA
North Ossetia,2013,other,NA,NA,NA
North Ossetia,2013,NA,NA,NA,NA
North Ossetia,2014,archive,NA,NA,NA
North Ossetia,2014,company,NA,NA,NA
North Ossetia,2014,education,66,117,5
North Ossetia,2014,facility,NA,NA,NA
North Ossetia,2014,government,13,10,1
North Ossetia,2014,healthcare,NA,NA,NA
North Ossetia,2014,nonprofit,NA,NA,NA
North Ossetia,2014,other,NA,NA,NA
North Ossetia,2014,NA,NA,NA,NA
North Ossetia,2015,archive,NA,NA,NA
North Ossetia,2015,company,NA,NA,NA
North Ossetia,2015,education,82,180,5
North Ossetia,2015,facility,1,0,1
North Ossetia,2015,government,14,42,1
North Ossetia,2015,healthcare,NA,NA,NA
North Ossetia,2015,nonprofit,NA,NA,NA
North Ossetia,2015,other,NA,NA,NA
North Ossetia,2015,NA,NA,NA,NA
North Ossetia,2016,archive,NA,NA,NA
North Ossetia,2016,company,NA,NA,NA
North Ossetia,2016,education,125,173,5
North Ossetia,2016,facility,NA,NA,NA
North Ossetia,2016,government,34,35,1
North Ossetia,2016,healthcare,NA,NA,NA
North Ossetia,2016,nonprofit,NA,NA,NA
North Ossetia,2016,other,NA,NA,NA
North Ossetia,2016,NA,NA,NA,NA
North Ossetia,2017,archive,NA,NA,NA
North Ossetia,2017,company,NA,NA,NA
North Ossetia,2017,education,120,213,5
North Ossetia,2017,facility,2,0,1
North Ossetia,2017,government,28,54,1
North Ossetia,2017,healthcare,NA,NA,NA
North Ossetia,2017,nonprofit,NA,NA,NA
North Ossetia,2017,other,NA,NA,NA
North Ossetia,2017,NA,NA,NA,NA
North Ossetia,2018,archive,NA,NA,NA
